"account_number","agent_id","total_disk_bytes_read_per_sec_in_kbps","total_disk_bytes_written_per_sec_in_kbps","total_disk_read_ops_per_sec","total_disk_write_ops_per_sec","total_network_bytes_read_per_sec_in_kbps","total_network_bytes_written_per_sec_in_kbps","total_num_logical_processors","total_num_cores","total_num_cpus","total_num_disks","total_num_network_cards","total_cpu_usage_pct","total_disk_size_in_gb","total_disk_free_size_in_gb","total_ram_in_mb","free_ram_in_mb","timestamp"
"123456789012","o-6cif0wg3evk5xiw5o","0.0","18.46220703125","0.0","3.22656","2.803974609375","2.220947265625","2","1","1","1","3","1.43941","49.98811721801758","44.975196838378906","4096.0","3558.9375","2021-07-04 00:47:18.135"
"123456789012","o-25zxbz550dvex7b59","0.56369140625","0.54472265625","0.00440384","0.132875","0.1889072265625","0.08095205078125","2","2","1","2","1","0.1221","9.949119567871094","5.937465667724609","3936.15234375","3479.6328125","2021-07-04 00:46:14.334"
"123456789012","o-6dn3k0ihqcrrtg07f","0.5636337890625","0.5447783203125","0.00440339","0.142899","0.1648310546875","0.06812841796875","2","2","1","2","1","0.1082","9.949119567871094","6.099578857421875","3936.15234375","3457.08984375","2021-07-03 20:58:12.639"
"123456789012","o-25zxbz550dvex7b59","0.5628759765625","0.5446455078125","0.00439747","0.138398","0.1756376953125","0.069896875","2","2","1","2","1","0.112461","9.949119567871094","5.93658447265625","3936.15234375","3487.4296875","2021-07-03 21:00:26.406"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","3.281748046875","0.0","0.65081","0.7033857421875","0.47920703125","2","2","1","1","1","0.164648","29.988262176513672","27.845970153808594","4096.0","3443.703125","2021-07-03 21:00:42.205"
"123456789012","o-1zafso4q4q212rf51","0.0532837890625","4.049541015625","0.00555027","0.549177","0.08303486328125","0.0686123046875","2","1","1","1","1","0.110265","29.998043060302734","10.445240020751953","2009.52734375","1279.1953125","2021-07-03 20:56:24.358"
"123456789012","o-6dn3k0ihqcrrtg07f","0.5628232421875","1.432255859375","0.00439706","0.247142","0.1940927734375","0.07848271484375","2","2","1","2","1","0.11755","9.949119567871094","6.0995635986328125","3936.15234375","3452.08984375","2021-07-03 21:13:15.724"
"123456789012","o-6dn3k0ihqcrrtg07f","0.5637158203125","0.8240927734375","0.00440403","0.192756","0.191943359375","0.09576103515625","2","2","1","2","1","0.11432","9.949119567871094","6.0999908447265625","3936.15234375","3541.23828125","2021-07-04 10:31:02.621"
"123456789012","o-1zafso4q4q212rf51","0.14691015625","5.07541015625","0.0044384","0.623425","0.06984501953125","0.0613775390625","2","1","1","1","1","0.140702","29.998043060302734","10.419548034667969","2009.52734375","1197.95703125","2021-07-04 10:27:42.440"
"123456789012","o-6cif0wg3evk5xiw5o","0.0","18.47880859375","0.0","3.19987","2.81513671875","2.301025390625","2","1","1","1","3","1.45224","49.98811721801758","44.978271484375","4096.0","3527.24609375","2021-07-04 10:34:13.394"
"123456789012","o-25zxbz550dvex7b59","0.56262890625","0.977392578125","0.00439554","0.210195","0.229216796875","0.09304912109375","2","2","1","2","1","0.132532","9.949119567871094","5.9369354248046875","3936.15234375","3489.64453125","2021-07-04 10:33:02.400"
"123456789012","o-1zafso4q4q212rf51","0.0177556640625","4.3786328125","0.00110973","0.644592","0.0470982421875","0.0555443359375","2","1","1","1","1","0.117869","29.998043060302734","10.419425964355469","2009.52734375","1198.3046875","2021-07-04 10:42:43.814"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","4.108935546875","0.0","0.79151","0.6805810546875","0.47640625","2","2","1","1","1","0.169103","29.988262176513672","27.849124908447266","4096.0","3492.5859375","2021-07-03 13:14:40.055"
